# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# Q_ORDER=64
# Q_ID=207
# STRUCTURE=C2 x ((C4 x C4) : C2)
# Q_PC_RELATIVE_ORDERS=2,2,2,2,2,2
# COVER_ORDER=4096
# PC_CONVERSION_KERNEL_ORDER=1
# COVER_TO_Q_KERNEL_ORDER=64
# COVER_KERNEL_CENTRAL=true
# COVER_KERNEL_IN_DERIVED=true
# EXTERIOR_ORDER=256
# EXTERIOR_RELATIVE_ORDERS=2,2,2,2,4,4
# ACTION_COUNT=12
# AUTOMORPHISM_GENERATOR_COUNT=11
# COMMUTATOR_ROW_COUNT=64
ACTIONS
action_index	image_vectors	q_conjugation
47	1,1,0,0,1,1	0,0,0,0,0,0;0,0,0,0,0,3;0,0,0,0,2,1;1,0,0,0,2,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;0,0,0,0,0,0;1,0,0,0,2,0;0,1,1,0,0,3;0,0,0,0,2,1;0,0,0,0,2,1;1,0,0,0,0,2;0,1,1,0,2,1;0,0,0,0,0,3;0,0,0,0,0,3;1,1,1,0,2,1;1,0,0,0,0,3;1,0,0,0,0,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,0,0,0,2,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;1,1,1,0,2,0;1,0,0,0,0,2;1,0,0,0,0,2;0,1,1,0,2,1;0,1,1,0,2,1;0,0,0,0,0,3;1,1,1,0,0,2;1,0,0,0,2,0;1,0,0,0,2,0;0,1,1,0,0,3;0,1,1,0,0,3;0,0,0,0,2,1;1,1,1,0,0,3;1,1,1,0,0,3;1,0,0,0,2,1;0,1,1,0,0,0;1,1,1,0,2,1;1,0,0,0,0,3;1,0,0,0,0,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,1,1,0,0,2;1,1,1,0,0,2;1,0,0,0,2,0;0,1,1,0,0,3;1,1,1,0,2,0;1,1,1,0,2,0;1,0,0,0,0,2;0,1,1,0,2,1;1,1,1,0,2,1;1,1,1,0,0,3;1,1,1,0,0,3;1,0,0,0,2,1;0,1,1,0,0,0;1,1,1,0,2,0;1,1,1,0,0,2;1,1,1,0,2,1
48	1,0,1,1,1,0	0,0,0,0,0,0;0,1,0,0,1,1;1,0,1,0,3,1;0,0,0,1,1,1;0,1,0,1,0,0;0,0,0,0,0,2;0,0,0,0,0,2;1,1,1,0,0,2;0,1,0,1,0,2;0,0,0,1,1,1;0,1,0,0,1,3;0,1,0,0,1,3;1,0,1,1,0,2;1,1,1,1,3,1;1,0,1,0,3,3;1,0,1,0,3,3;0,1,0,0,1,1;0,0,0,1,1,3;0,0,0,1,1,3;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,0,0,0;1,1,1,1,3,3;1,0,1,1,0,2;1,1,1,0,0,0;1,1,1,0,0,0;0,0,0,0,0,2;0,1,0,1,0,0;0,1,0,1,0,0;0,0,0,1,1,3;0,0,0,1,1,3;0,1,0,0,1,1;1,1,1,0,0,2;1,0,1,1,0,0;1,0,1,1,0,0;1,1,1,1,3,3;1,1,1,1,3,3;1,0,1,0,3,1;0,1,0,0,1,3;0,1,0,0,1,3;0,0,0,1,1,1;0,1,0,1,0,0;1,0,1,0,3,3;1,1,1,1,3,1;1,1,1,1,3,1;1,0,1,1,0,0;1,0,1,1,0,0;1,1,1,0,0,2;0,0,0,0,0,0;0,0,0,0,0,0;0,1,0,1,0,2;0,0,0,1,1,1;1,1,1,0,0,0;1,1,1,0,0,0;1,0,1,1,0,2;1,1,1,1,3,1;0,1,0,0,1,1;1,0,1,0,3,1;1,0,1,0,3,1;1,1,1,1,3,3;1,0,1,1,0,2;0,0,0,0,0,2;1,1,1,0,0,2;1,0,1,0,3,3
49	1,0,1,1,0,1	0,0,0,0,0,0;0,1,0,0,3,1;1,0,1,0,1,1;0,0,0,1,3,1;0,1,0,1,0,0;0,0,0,0,0,2;0,0,0,0,0,2;1,1,1,0,0,2;0,1,0,1,0,2;0,0,0,1,3,1;0,1,0,0,3,3;0,1,0,0,3,3;1,0,1,1,0,2;1,1,1,1,1,1;1,0,1,0,1,3;1,0,1,0,1,3;0,1,0,0,3,1;0,0,0,1,3,3;0,0,0,1,3,3;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,0,0,0;1,1,1,1,1,3;1,0,1,1,0,2;1,1,1,0,0,0;1,1,1,0,0,0;0,0,0,0,0,2;0,1,0,1,0,0;0,1,0,1,0,0;0,0,0,1,3,3;0,0,0,1,3,3;0,1,0,0,3,1;1,1,1,0,0,2;1,0,1,1,0,0;1,0,1,1,0,0;1,1,1,1,1,3;1,1,1,1,1,3;1,0,1,0,1,1;0,1,0,0,3,3;0,1,0,0,3,3;0,0,0,1,3,1;0,1,0,1,0,0;1,0,1,0,1,3;1,1,1,1,1,1;1,1,1,1,1,1;1,0,1,1,0,0;1,0,1,1,0,0;1,1,1,0,0,2;0,0,0,0,0,0;0,0,0,0,0,0;0,1,0,1,0,2;0,0,0,1,3,1;1,1,1,0,0,0;1,1,1,0,0,0;1,0,1,1,0,2;1,1,1,1,1,1;0,1,0,0,3,1;1,0,1,0,1,1;1,0,1,0,1,1;1,1,1,1,1,3;1,0,1,1,0,2;0,0,0,0,0,2;1,1,1,0,0,2;1,0,1,0,1,3
50	1,0,1,0,1,1	0,0,0,0,0,0;0,0,0,0,3,3;1,0,0,0,3,1;0,0,0,0,3,1;0,1,0,1,0,0;0,0,0,0,0,2;0,0,0,0,0,2;1,0,0,0,2,0;0,0,0,0,0,0;0,1,0,1,3,3;0,0,0,0,3,1;0,0,0,0,3,1;1,0,0,0,2,2;1,1,0,1,3,1;1,0,0,0,3,3;1,0,0,0,3,3;0,1,0,1,3,1;0,0,0,0,3,3;0,0,0,0,3,3;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,0,0,0;1,0,0,0,3,1;1,1,0,1,2,0;1,0,0,0,2,2;1,0,0,0,2,2;0,1,0,1,0,0;0,0,0,0,0,2;0,0,0,0,0,2;0,1,0,1,3,1;0,1,0,1,3,1;0,0,0,0,3,3;1,1,0,1,2,2;1,0,0,0,2,0;1,0,0,0,2,0;1,1,0,1,3,3;1,1,0,1,3,3;1,0,0,0,3,1;0,1,0,1,3,3;0,1,0,1,3,3;0,0,0,0,3,1;0,1,0,1,0,0;1,1,0,1,3,1;1,0,0,0,3,3;1,0,0,0,3,3;1,1,0,1,2,2;1,1,0,1,2,2;1,0,0,0,2,0;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,0,0,0;0,1,0,1,3,3;1,1,0,1,2,0;1,1,0,1,2,0;1,0,0,0,2,2;1,1,0,1,3,1;0,1,0,1,3,1;1,1,0,1,3,3;1,1,0,1,3,3;1,0,0,0,3,1;1,1,0,1,2,0;0,1,0,1,0,0;1,1,0,1,2,2;1,1,0,1,3,1
51	1,0,0,1,1,1	0,0,0,0,0,0;0,1,0,0,2,0;0,0,1,0,0,1;0,0,0,1,1,1;0,1,0,0,0,0;0,0,0,0,0,2;0,0,0,0,2,2;0,1,1,0,2,1;0,1,0,1,3,1;0,0,0,0,2,0;0,1,0,0,2,2;0,1,0,0,0,2;0,0,1,1,1,2;0,1,1,0,0,1;0,0,1,0,0,3;0,0,1,0,2,3;0,1,0,1,1,1;0,0,0,1,1,3;0,0,0,1,3,3;0,1,0,0,0,2;0,1,0,0,2,2;0,0,0,0,2,0;0,1,1,1,3,2;0,0,1,0,2,1;0,1,1,0,2,3;0,1,1,0,0,3;0,0,0,1,3,1;0,1,0,1,3,3;0,1,0,1,1,3;0,0,0,0,2,2;0,0,0,0,0,2;0,1,0,0,0,0;0,1,1,1,1,2;0,0,1,1,1,0;0,0,1,1,3,0;0,1,1,0,0,3;0,1,1,0,2,3;0,0,1,0,2,1;0,1,0,1,1,3;0,1,0,1,3,3;0,0,0,1,3,1;0,1,0,0,2,0;0,0,1,1,3,2;0,1,1,1,3,0;0,1,1,1,1,0;0,0,1,0,2,3;0,0,1,0,0,3;0,1,1,0,0,1;0,0,0,1,3,3;0,0,0,1,1,3;0,1,0,1,1,1;0,0,0,0,0,0;0,1,1,1,1,0;0,1,1,1,3,0;0,0,1,1,3,2;0,1,1,0,2,1;0,1,0,1,3,1;0,0,1,1,3,0;0,0,1,1,1,0;0,1,1,1,1,2;0,0,1,0,0,1;0,0,0,1,1,1;0,1,1,1,3,2;0,0,1,1,1,2
52	0,1,1,1,1,0	0,0,0,0,0,0;0,1,0,0,3,0;1,0,1,0,1,0;1,0,0,1,1,0;0,0,1,1,0,0;0,0,0,0,2,0;0,0,0,0,2,0;1,1,1,0,2,0;1,1,0,1,2,0;0,1,1,1,3,0;0,1,0,0,1,0;0,1,0,0,1,0;0,0,1,1,2,0;1,0,0,1,1,0;1,0,1,0,3,0;1,0,1,0,3,0;1,0,1,0,1,0;1,0,0,1,3,0;1,0,0,1,3,0;0,0,1,1,2,0;0,0,1,1,2,0;0,0,0,0,0,0;0,1,1,1,1,0;1,1,0,1,2,0;1,1,1,0,0,0;1,1,1,0,0,0;1,1,1,0,2,0;1,1,0,1,0,0;1,1,0,1,0,0;0,1,1,1,1,0;0,1,1,1,1,0;0,1,0,0,3,0;0,0,0,0,2,0;0,0,1,1,0,0;0,0,1,1,0,0;1,0,0,1,3,0;1,0,0,1,3,0;1,0,1,0,1,0;1,0,1,0,3,0;1,0,1,0,3,0;1,0,0,1,1,0;0,0,1,1,0,0;0,1,0,0,1,0;0,1,1,1,3,0;0,1,1,1,3,0;1,1,0,1,0,0;1,1,0,1,0,0;1,1,1,0,2,0;1,1,1,0,0,0;1,1,1,0,0,0;1,1,0,1,2,0;0,1,1,1,3,0;0,0,0,0,0,0;0,0,0,0,0,0;0,0,1,1,2,0;1,0,0,1,1,0;1,0,1,0,1,0;0,1,0,0,3,0;0,1,0,0,3,0;0,1,1,1,1,0;1,1,0,1,2,0;1,1,1,0,2,0;0,0,0,0,2,0;0,1,0,0,1,0
53	0,1,1,1,0,1	0,0,0,0,0,0;0,1,0,0,1,0;1,0,1,0,3,0;1,0,0,1,3,0;0,0,1,1,0,0;0,0,0,0,2,0;0,0,0,0,2,0;1,1,1,0,2,0;1,1,0,1,2,0;0,1,1,1,1,0;0,1,0,0,3,0;0,1,0,0,3,0;0,0,1,1,2,0;1,0,0,1,3,0;1,0,1,0,1,0;1,0,1,0,1,0;1,0,1,0,3,0;1,0,0,1,1,0;1,0,0,1,1,0;0,0,1,1,2,0;0,0,1,1,2,0;0,0,0,0,0,0;0,1,1,1,3,0;1,1,0,1,2,0;1,1,1,0,0,0;1,1,1,0,0,0;1,1,1,0,2,0;1,1,0,1,0,0;1,1,0,1,0,0;0,1,1,1,3,0;0,1,1,1,3,0;0,1,0,0,1,0;0,0,0,0,2,0;0,0,1,1,0,0;0,0,1,1,0,0;1,0,0,1,1,0;1,0,0,1,1,0;1,0,1,0,3,0;1,0,1,0,1,0;1,0,1,0,1,0;1,0,0,1,3,0;0,0,1,1,0,0;0,1,0,0,3,0;0,1,1,1,1,0;0,1,1,1,1,0;1,1,0,1,0,0;1,1,0,1,0,0;1,1,1,0,2,0;1,1,1,0,0,0;1,1,1,0,0,0;1,1,0,1,2,0;0,1,1,1,1,0;0,0,0,0,0,0;0,0,0,0,0,0;0,0,1,1,2,0;1,0,0,1,3,0;1,0,1,0,3,0;0,1,0,0,1,0;0,1,0,0,1,0;0,1,1,1,3,0;1,1,0,1,2,0;1,1,1,0,2,0;0,0,0,0,2,0;0,1,0,0,3,0
54	0,1,1,0,1,1	0,0,0,0,0,0;0,0,0,0,1,2;1,0,0,0,1,0;1,0,0,0,3,0;0,0,1,1,0,0;0,0,0,0,2,0;0,0,0,0,2,0;1,0,0,0,0,2;1,0,0,0,2,2;0,0,1,1,1,2;0,0,0,0,3,2;0,0,0,0,3,2;0,0,0,0,0,0;1,0,1,1,1,0;1,0,0,0,3,0;1,0,0,0,3,0;1,0,1,1,3,0;1,0,0,0,1,0;1,0,0,0,1,0;0,0,1,1,2,0;0,0,1,1,2,0;0,0,0,0,0,0;0,0,0,0,1,2;1,0,1,1,0,2;1,0,0,0,2,2;1,0,0,0,2,2;1,0,1,1,2,2;1,0,0,0,0,2;1,0,0,0,0,2;0,0,1,1,3,2;0,0,1,1,3,2;0,0,0,0,1,2;0,0,1,1,0,0;0,0,0,0,2,0;0,0,0,0,2,0;1,0,1,1,3,0;1,0,1,1,3,0;1,0,0,0,1,0;1,0,1,1,1,0;1,0,1,1,1,0;1,0,0,0,3,0;0,0,1,1,0,0;0,0,1,1,1,2;0,0,0,0,3,2;0,0,0,0,3,2;1,0,1,1,2,2;1,0,1,1,2,2;1,0,0,0,0,2;1,0,1,1,0,2;1,0,1,1,0,2;1,0,0,0,2,2;0,0,1,1,1,2;0,0,1,1,2,0;0,0,1,1,2,0;0,0,0,0,0,0;1,0,1,1,1,0;1,0,1,1,3,0;0,0,1,1,3,2;0,0,1,1,3,2;0,0,0,0,1,2;1,0,1,1,0,2;1,0,1,1,2,2;0,0,1,1,0,0;0,0,1,1,1,2
55	0,1,0,1,1,1	0,0,0,0,0,0;0,1,0,0,0,3;0,0,1,0,2,0;1,0,0,1,3,0;0,0,1,0,0,0;0,0,0,0,2,0;0,0,0,0,0,0;0,1,1,0,0,3;1,1,0,1,3,3;0,1,1,0,0,3;0,1,0,0,2,3;0,1,0,0,0,3;1,0,1,1,1,0;0,0,0,0,2,0;0,0,1,0,0,0;0,0,1,0,2,0;1,0,1,1,3,0;1,0,0,1,1,0;1,0,0,1,3,0;0,0,1,0,2,0;0,0,1,0,0,0;0,0,0,0,2,0;1,1,1,1,3,3;0,1,0,0,0,3;0,1,1,0,2,3;0,1,1,0,0,3;1,1,1,1,3,3;1,1,0,1,1,3;1,1,0,1,3,3;0,1,1,0,2,3;0,1,1,0,0,3;0,1,0,0,2,3;1,0,0,1,1,0;1,0,1,1,3,0;1,0,1,1,1,0;0,0,0,0,0,0;0,0,0,0,2,0;0,0,1,0,0,0;1,0,1,1,1,0;1,0,1,1,3,0;1,0,0,1,1,0;0,0,1,0,2,0;1,1,0,1,3,3;1,1,1,1,1,3;1,1,1,1,3,3;0,1,0,0,2,3;0,1,0,0,0,3;0,1,1,0,2,3;1,1,1,1,1,3;1,1,1,1,3,3;1,1,0,1,1,3;0,1,1,0,2,3;1,0,0,1,3,0;1,0,0,1,1,0;1,0,1,1,3,0;0,0,0,0,0,0;1,0,1,1,1,0;1,1,0,1,1,3;1,1,0,1,3,3;1,1,1,1,1,3;0,1,0,0,2,3;1,1,1,1,1,3;1,0,0,1,3,0;1,1,0,1,1,3
56	0,0,1,1,1,1	0,0,0,0,0,0;0,1,0,0,3,3;1,0,1,0,1,0;0,0,0,1,2,0;0,0,0,1,0,0;0,0,0,0,0,0;0,0,0,0,2,0;1,1,1,0,0,3;0,1,0,1,3,3;0,1,0,1,3,3;0,1,0,0,3,3;0,1,0,0,1,3;1,0,1,1,3,0;1,0,1,1,1,0;1,0,1,0,1,0;1,0,1,0,3,0;0,0,0,0,2,0;0,0,0,1,2,0;0,0,0,1,0,0;0,0,0,1,0,0;0,0,0,1,2,0;0,0,0,0,2,0;1,1,1,1,0,3;1,1,1,1,0,3;1,1,1,0,0,3;1,1,1,0,2,3;0,1,0,0,3,3;0,1,0,1,3,3;0,1,0,1,1,3;0,1,0,1,3,3;0,1,0,1,1,3;0,1,0,0,1,3;1,0,1,0,3,0;1,0,1,1,3,0;1,0,1,1,1,0;1,0,1,1,1,0;1,0,1,1,3,0;1,0,1,0,3,0;0,0,0,0,2,0;0,0,0,0,0,0;0,0,0,1,0,0;0,0,0,1,2,0;1,1,1,0,0,3;1,1,1,1,0,3;1,1,1,1,2,3;1,1,1,1,0,3;1,1,1,1,2,3;1,1,1,0,2,3;0,1,0,0,3,3;0,1,0,0,1,3;0,1,0,1,1,3;0,1,0,1,1,3;1,0,1,0,3,0;1,0,1,0,1,0;1,0,1,1,1,0;1,0,1,1,3,0;0,0,0,0,0,0;1,1,1,0,0,3;1,1,1,0,2,3;1,1,1,1,2,3;1,1,1,1,2,3;0,1,0,0,1,3;1,0,1,0,1,0;1,1,1,0,2,3
57	1,1,1,1,1,0	0,0,0,0,0,0;0,1,0,0,3,0;1,0,1,0,1,1;1,0,0,1,2,1;0,1,1,1,0,0;0,0,0,0,2,2;0,0,0,0,0,2;1,1,1,0,2,1;1,1,0,1,3,1;0,0,1,1,3,0;0,1,0,0,1,2;0,1,0,0,3,2;0,0,1,1,3,2;1,1,0,1,1,1;1,0,1,0,3,3;1,0,1,0,1,3;1,1,1,0,2,1;1,0,0,1,0,3;1,0,0,1,2,3;0,1,1,1,2,2;0,1,1,1,0,2;0,0,0,0,2,0;0,1,1,1,2,2;1,0,0,1,2,1;1,1,1,0,0,3;1,1,1,0,2,3;1,0,1,0,3,1;1,1,0,1,1,3;1,1,0,1,3,3;0,0,1,1,1,2;0,0,1,1,3,2;0,1,0,0,1,0;0,1,0,0,3,2;0,0,1,1,1,0;0,0,1,1,3,0;1,1,0,1,3,3;1,1,0,1,1,3;1,0,1,0,3,1;1,1,1,0,0,3;1,1,1,0,2,3;1,0,0,1,0,1;0,1,1,1,2,0;0,0,0,0,2,2;0,1,1,1,0,0;0,1,1,1,2,0;1,0,0,1,0,3;1,0,0,1,2,3;1,1,1,0,0,1;1,0,1,0,1,3;1,0,1,0,3,3;1,1,0,1,1,1;0,0,1,1,1,0;0,1,0,0,1,0;0,1,0,0,3,0;0,0,1,1,1,2;1,1,0,1,3,1;1,1,1,0,0,1;0,0,0,0,0,0;0,0,0,0,2,0;0,1,1,1,0,2;1,0,0,1,0,1;1,0,1,0,1,1;0,1,0,0,1,2;0,0,0,0,0,2
58	1,1,1,1,0,1	0,0,0,0,0,0;0,1,0,0,1,0;1,0,1,0,3,1;1,0,0,1,0,1;0,1,1,1,0,0;0,0,0,0,2,2;0,0,0,0,0,2;1,1,1,0,2,1;1,1,0,1,3,1;0,0,1,1,1,0;0,1,0,0,3,2;0,1,0,0,1,2;0,0,1,1,3,2;1,1,0,1,3,1;1,0,1,0,1,3;1,0,1,0,3,3;1,1,1,0,0,1;1,0,0,1,2,3;1,0,0,1,0,3;0,1,1,1,2,2;0,1,1,1,0,2;0,0,0,0,2,0;0,1,1,1,0,2;1,0,0,1,2,1;1,1,1,0,0,3;1,1,1,0,2,3;1,0,1,0,3,1;1,1,0,1,1,3;1,1,0,1,3,3;0,0,1,1,3,2;0,0,1,1,1,2;0,1,0,0,3,0;0,1,0,0,3,2;0,0,1,1,1,0;0,0,1,1,3,0;1,1,0,1,1,3;1,1,0,1,3,3;1,0,1,0,1,1;1,1,1,0,2,3;1,1,1,0,0,3;1,0,0,1,2,1;0,1,1,1,2,0;0,0,0,0,0,2;0,1,1,1,2,0;0,1,1,1,0,0;1,0,0,1,0,3;1,0,0,1,2,3;1,1,1,0,0,1;1,0,1,0,1,3;1,0,1,0,3,3;1,1,0,1,1,1;0,0,1,1,3,0;0,1,0,0,1,0;0,1,0,0,3,0;0,0,1,1,1,2;1,1,0,1,1,1;1,1,1,0,2,1;0,0,0,0,2,0;0,0,0,0,0,0;0,1,1,1,2,2;1,0,0,1,0,1;1,0,1,0,1,1;0,1,0,0,1,2;0,0,0,0,2,2
59	1,1,1,0,1,1	0,0,0,0,0,0;0,0,0,0,1,2;1,0,0,0,1,1;1,0,0,0,0,1;0,1,1,1,0,0;0,0,0,0,2,2;0,0,0,0,0,2;1,0,0,0,0,3;1,0,0,0,3,3;0,1,1,1,1,2;0,0,0,0,3,0;0,0,0,0,1,0;0,0,0,0,1,2;1,1,1,1,1,1;1,0,0,0,3,3;1,0,0,0,1,3;1,1,1,1,0,1;1,0,0,0,2,3;1,0,0,0,0,3;0,1,1,1,2,2;0,1,1,1,0,2;0,0,0,0,2,0;0,0,0,0,2,0;1,1,1,1,0,3;1,0,0,0,2,1;1,0,0,0,0,1;1,1,1,1,3,3;1,0,0,0,1,1;1,0,0,0,3,1;0,1,1,1,3,0;0,1,1,1,1,0;0,0,0,0,3,2;0,1,1,1,1,2;0,0,0,0,3,0;0,0,0,0,1,0;1,1,1,1,3,3;1,1,1,1,1,3;1,0,0,0,3,1;1,1,1,1,2,3;1,1,1,1,0,3;1,0,0,0,2,1;0,1,1,1,2,0;0,1,1,1,2,0;0,0,0,0,0,2;0,0,0,0,2,2;1,1,1,1,2,1;1,1,1,1,0,1;1,0,0,0,2,3;1,1,1,1,1,1;1,1,1,1,3,1;1,0,0,0,1,3;0,1,1,1,3,2;0,1,1,1,3,0;0,1,1,1,1,0;0,0,0,0,3,2;1,1,1,1,3,1;1,1,1,1,2,1;0,1,1,1,0,2;0,1,1,1,2,2;0,0,0,0,0,0;1,1,1,1,2,3;1,1,1,1,1,3;0,1,1,1,3,2;0,1,1,1,0,0
60	1,1,0,1,1,1	0,0,0,0,0,0;0,1,0,0,0,3;0,0,1,0,2,1;1,0,0,1,2,1;0,1,1,0,0,0;0,0,0,0,2,2;0,0,0,0,2,2;0,1,1,0,0,0;1,1,0,1,2,0;0,0,1,0,0,3;0,1,0,0,2,1;0,1,0,0,2,1;1,0,1,1,0,2;0,1,0,0,2,1;0,0,1,0,0,3;0,0,1,0,0,3;1,1,1,1,2,1;1,0,0,1,0,3;1,0,0,1,0,3;0,1,1,0,2,2;0,1,1,0,2,2;0,0,0,0,0,0;1,1,1,1,2,1;0,0,0,0,0,0;0,1,1,0,2,2;0,1,1,0,2,2;1,0,1,1,2,0;1,1,0,1,0,2;1,1,0,1,0,2;0,0,1,0,2,1;0,0,1,0,2,1;0,1,0,0,0,3;1,1,0,1,0,2;1,0,1,1,2,0;1,0,1,1,2,0;0,1,0,0,0,3;0,1,0,0,0,3;0,0,1,0,2,1;1,1,1,1,0,3;1,1,1,1,0,3;1,0,0,1,2,1;0,1,1,0,0,0;1,0,0,1,2,1;1,1,1,1,0,3;1,1,1,1,0,3;0,0,0,0,2,2;0,0,0,0,2,2;0,1,1,0,0,0;1,0,1,1,0,2;1,0,1,1,0,2;1,1,0,1,2,0;0,0,1,0,0,3;1,1,0,1,2,0;1,1,0,1,2,0;1,0,1,1,0,2;0,1,0,0,2,1;1,1,1,1,2,1;1,0,0,1,0,3;1,0,0,1,0,3;1,1,1,1,2,1;0,0,0,0,0,0;1,0,1,1,2,0;1,1,0,1,0,2;1,0,0,1,2,1
61	1,0,1,1,1,1	0,0,0,0,0,0;0,1,0,0,3,3;1,0,1,0,3,1;0,0,0,1,3,1;0,1,0,1,0,0;0,0,0,0,0,2;0,0,0,0,0,2;1,1,1,0,2,0;0,1,0,1,0,0;0,0,0,1,3,3;0,1,0,0,3,1;0,1,0,0,3,1;1,0,1,1,2,2;1,1,1,1,3,1;1,0,1,0,3,3;1,0,1,0,3,3;0,1,0,0,3,1;0,0,0,1,3,3;0,0,0,1,3,3;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,0,0,0;1,1,1,1,3,1;1,0,1,1,2,0;1,1,1,0,2,2;1,1,1,0,2,2;0,0,0,0,0,0;0,1,0,1,0,2;0,1,0,1,0,2;0,0,0,1,3,1;0,0,0,1,3,1;0,1,0,0,3,3;1,1,1,0,2,2;1,0,1,1,2,0;1,0,1,1,2,0;1,1,1,1,3,3;1,1,1,1,3,3;1,0,1,0,3,1;0,1,0,0,3,3;0,1,0,0,3,3;0,0,0,1,3,1;0,1,0,1,0,0;1,0,1,0,3,1;1,1,1,1,3,3;1,1,1,1,3,3;1,0,1,1,2,2;1,0,1,1,2,2;1,1,1,0,2,0;0,0,0,0,0,2;0,0,0,0,0,2;0,1,0,1,0,0;0,0,0,1,3,3;1,1,1,0,2,0;1,1,1,0,2,0;1,0,1,1,2,2;1,1,1,1,3,1;0,1,0,0,3,1;1,0,1,0,3,3;1,0,1,0,3,3;1,1,1,1,3,1;1,0,1,1,2,0;0,0,0,0,0,0;1,1,1,0,2,2;1,0,1,0,3,1
62	0,1,1,1,1,1	0,0,0,0,0,0;0,1,0,0,1,2;1,0,1,0,1,0;1,0,0,1,3,0;0,0,1,1,0,0;0,0,0,0,2,0;0,0,0,0,2,0;1,1,1,0,0,2;1,1,0,1,2,2;0,1,1,1,1,2;0,1,0,0,3,2;0,1,0,0,3,2;0,0,1,1,0,0;1,0,0,1,1,0;1,0,1,0,3,0;1,0,1,0,3,0;1,0,1,0,3,0;1,0,0,1,1,0;1,0,0,1,1,0;0,0,1,1,2,0;0,0,1,1,2,0;0,0,0,0,0,0;0,1,1,1,1,2;1,1,0,1,0,2;1,1,1,0,2,2;1,1,1,0,2,2;1,1,1,0,2,2;1,1,0,1,0,2;1,1,0,1,0,2;0,1,1,1,3,2;0,1,1,1,3,2;0,1,0,0,1,2;0,0,0,0,0,0;0,0,1,1,2,0;0,0,1,1,2,0;1,0,0,1,3,0;1,0,0,1,3,0;1,0,1,0,1,0;1,0,1,0,1,0;1,0,1,0,1,0;1,0,0,1,3,0;0,0,1,1,0,0;0,1,0,0,1,2;0,1,1,1,3,2;0,1,1,1,3,2;1,1,0,1,2,2;1,1,0,1,2,2;1,1,1,0,0,2;1,1,1,0,0,2;1,1,1,0,0,2;1,1,0,1,2,2;0,1,1,1,1,2;0,0,0,0,2,0;0,0,0,0,2,0;0,0,1,1,0,0;1,0,0,1,1,0;1,0,1,0,3,0;0,1,0,0,3,2;0,1,0,0,3,2;0,1,1,1,1,2;1,1,0,1,0,2;1,1,1,0,2,2;0,0,0,0,0,0;0,1,0,0,1,2
63	1,1,1,1,1,1	0,0,0,0,0,0;0,1,0,0,1,2;1,0,1,0,1,1;1,0,0,1,0,1;0,1,1,1,0,0;0,0,0,0,2,2;0,0,0,0,0,2;1,1,1,0,0,3;1,1,0,1,3,3;0,0,1,1,1,2;0,1,0,0,3,0;0,1,0,0,1,0;0,0,1,1,1,2;1,1,0,1,1,1;1,0,1,0,3,3;1,0,1,0,1,3;1,1,1,0,0,1;1,0,0,1,2,3;1,0,0,1,0,3;0,1,1,1,2,2;0,1,1,1,0,2;0,0,0,0,2,0;0,1,1,1,2,0;1,0,0,1,0,3;1,1,1,0,2,1;1,1,1,0,0,1;1,0,1,0,3,3;1,1,0,1,1,1;1,1,0,1,3,1;0,0,1,1,3,0;0,0,1,1,1,0;0,1,0,0,3,2;0,1,0,0,1,2;0,0,1,1,3,0;0,0,1,1,1,0;1,1,0,1,3,3;1,1,0,1,1,3;1,0,1,0,3,1;1,1,1,0,2,3;1,1,1,0,0,3;1,0,0,1,2,1;0,1,1,1,2,0;0,0,0,0,2,0;0,1,1,1,0,2;0,1,1,1,2,2;1,0,0,1,2,1;1,0,0,1,0,1;1,1,1,0,2,3;1,0,1,0,1,1;1,0,1,0,3,1;1,1,0,1,1,3;0,0,1,1,3,2;0,1,0,0,3,0;0,1,0,0,1,0;0,0,1,1,3,2;1,1,0,1,3,1;1,1,1,0,2,1;0,0,0,0,0,2;0,0,0,0,2,2;0,1,1,1,0,0;1,0,0,1,2,3;1,0,1,0,1,3;0,1,0,0,3,2;0,0,0,0,0,0
AUTOMORPHISMS
automorphism_index	q_permutation
1	0,1,2,16,4,5,6,7,26,9,10,11,32,13,14,15,3,38,39,19,20,21,42,23,24,25,8,48,49,29,30,31,12,52,53,35,36,37,17,18,56,41,22,57,58,45,46,47,27,28,61,51,33,34,62,55,40,43,44,63,60,50,54,59
2	0,1,3,2,4,6,5,8,7,9,11,10,12,16,18,17,13,15,14,20,19,21,22,26,28,27,23,25,24,30,29,31,32,34,33,39,38,40,36,35,37,41,42,44,43,49,48,50,46,45,47,51,53,52,54,56,55,58,57,59,61,60,62,63
